TICKER,FECHA,APERTURA,MAXIMO,MINIMO,ULTIMO,VOLUMEN;;;;;;
SAN;03/01/2000;4,218226476;4,242928634;4,063741993;4,144056005;7614105
SAN;04/01/2000;4,057534456;4,094587693;3,915401052;3,977156448;7625941
SAN;05/01/2000;3,847374123;3,933895673;3,754709031;3,810320885;8078169
SAN;07/01/2000;3,859725202;4,125497389;3,85358166;4,107002768;8311521
SAN;10/01/2000;4,168758164;4,168758164;3,983363985;4,045183376;5840150
SAN;11/01/2000;4,032832297;4,045183376;3,69288964;3,810320885;13236600
SAN;12/01/2000;3,736150415;3,748501494;3,637277786;3,748501494;10431270
SAN;13/01/2000;3,785554732;3,791762269;3,60636809;3,69288964;9558203
SAN;14/01/2000;3,723799336;3,915401052;3,674331024;3,86593274;13627934
SAN;17/01/2000;3,971012906;3,983363985;3,631070249;3,686682103;27366612
SAN;18/01/2000;3,661979944;3,661979944;3,31582975;3,352946983;17390632
SAN;19/01/2000;3,297335129;3,359090525;3,210813579;3,352946983;17887248
SAN;20/01/2000;3,414766374;3,587809474;3,390000221;3,482729308;10186878
SAN;21/01/2000;3,525990083;3,581601937;3,247866817;3,28498405;15799849
SAN;24/01/2000;3,352946983;3,47652177;3,291127592;3,352946983;8563701
SAN;25/01/2000;3,291127592;3,365298062;3,254074354;3,352946983;13713554
SAN;26/01/2000;3,433260996;3,53219762;3,352946983;3,513639003;19597452
SAN;27/01/2000;3,581601937;3,587809474;3,44567607;3,53219762;43428020
SAN;28/01/2000;3,563107315;3,563107315;3,309686208;3,334388367;11340556
SAN;31/01/2000;3,352946983;3,427117454;3,260217896;3,334388367;43033988
SAN;01/02/2000;3,439468533;3,458027149;3,309686208;3,408558837;10076821
SAN;02/02/2000;3,464170691;3,470378228;3,322037287;3,408558837;9237740
SAN;03/02/2000;3,427117454;3,563107315;3,352946983;3,495080387;9863923
SAN;04/02/2000;3,569250857;3,624862711;3,482729308;3,550692241;12029718
SAN;07/02/2000;3,624862711;3,748501494;3,581601937;3,748501494;10791704
SAN;08/02/2000;3,760852573;3,902985977;3,674331024;3,859725202;10588945
SAN;09/02/2000;3,909193514;3,909193514;3,637277786;3,736150415;9450376
SAN;10/02/2000;3,680538561;3,736150415;3,513639003;3,600160553;7915999
SAN;11/02/2000;3,600160553;3,60636809;3,198398505;3,247866817;15052575
SAN;14/02/2000;3,488936845;3,797969806;3,260217896;3,544548699;23145384
SAN;15/02/2000;3,631070249;3,85358166;3,569250857;3,649628865;18453764
SAN;16/02/2000;3,804113348;3,995715064;3,699033182;3,977156448;29143674
SAN;17/02/2000;3,927752131;4,082236614;3,915401052;3,971012906;14548017
SAN;18/02/2000;3,977156448;4,001922601;3,797969806;3,797969806;15873912
SAN;21/02/2000;3,754709031;3,958661827;3,723799336;3,915401052;7724890
SAN;22/02/2000;3,909193514;4,001922601;3,748501494;3,822671965;10033754
SAN;23/02/2000;3,878283819;3,971012906;3,754709031;3,971012906;8140263
SAN;24/02/2000;3,909193514;3,964805369;3,754709031;3,785554732;9592233
SAN;25/02/2000;3,804113348;3,933895673;3,754709031;3,828879502;8607293
