TICKER,FECHA,APERTURA,MAXIMO,MINIMO,ULTIMO,VOLUMEN;;;;;;
REPSOL;03/01/2000;10,05932494;10,38811541;9,289633247;9,387603237;3215655
REPSOL;04/01/2000;9,289633247;9,422628778;8,764902792;8,86983438;3244446
REPSOL;05/01/2000;8,659971204;8,988834197;8,520014076;8,666932802;3235272
REPSOL;07/01/2000;8,834881356;9,408633065;8,827847241;9,128718808;5914766
REPSOL;10/01/2000;9,359611812;9,478539112;9,114723096;9,289633247;4001166
REPSOL;11/01/2000;9,149748636;9,212693085;8,764902792;8,855838667;3322310
REPSOL;12/01/2000;8,820885643;9,058740244;8,541043903;8,624945663;54570520
REPSOL;13/01/2000;8,603988353;8,624945663;8,079257897;8,240172336;54874840
REPSOL;14/01/2000;8,3101509;8,757941194;8,27512536;8,624945663;3079937
REPSOL;17/01/2000;8,995795795;8,995795795;8,184189485;8,254168049;3583064
REPSOL;18/01/2000;8,254168049;8,3101509;7,820373468;7,827335066;4371668
REPSOL;19/01/2000;7,855326492;9,2197272;7,855326492;9,2197272;7327413
REPSOL;20/01/2000;9,079770072;9,191735774;8,373095349;8,841842954;7891588
REPSOL;21/01/2000;8,659971204;8,86983438;8,52704819;8,80688993;8019228
REPSOL;24/01/2000;8,86983438;9,373607524;8,659971204;9,009791508;3482949
REPSOL;25/01/2000;8,722915653;8,932851346;8,666932802;8,799928332;2778373
REPSOL;26/01/2000;8,799928332;8,939812944;8,268163762;8,3101509;4926349
REPSOL;27/01/2000;8,408048373;8,659971204;7,939300769;7,974326309;9576115
REPSOL;28/01/2000;8,100215208;8,128206633;7,610437776;7,610437776;4634786
REPSOL;31/01/2000;7,68041634;7,68041634;7,36554906;7,505506188;4000148
REPSOL;01/02/2000;7,68041634;7,911309343;7,477514762;7,701446167;3682069
REPSOL;02/02/2000;7,953296481;8,226176623;7,61747189;7,960330596;4818804
REPSOL;03/02/2000;8,233138221;8,233138221;7,764390617;7,960330596;4397430
REPSOL;04/02/2000;7,981287907;8,149236461;7,785347928;8,009279333;3044924
REPSOL;07/02/2000;7,960330596;7,960330596;7,666420627;7,869322204;3155980
REPSOL;08/02/2000;7,876356319;8,624945663;7,757429019;8,562001214;5268185
REPSOL;09/02/2000;9,009791508;9,569547504;8,834881356;8,911821518;9590771
REPSOL;10/02/2000;8,659971204;9,240684511;8,345103924;8,555039616;4714825
REPSOL;11/02/2000;8,555039616;8,694924228;8,184189485;8,58999264;5510250
REPSOL;14/02/2000;8,415082488;8,520014076;7,925305056;8,030236644;3863606
REPSOL;15/02/2000;8,240172336;8,422044086;8,037270758;8,345103924;3520662
REPSOL;16/02/2000;8,624945663;8,70891994;8,3101509;8,520014076;5416669
REPSOL;17/02/2000;8,450035512;8,764902792;8,317112498;8,324146613;3273548
REPSOL;18/02/2000;8,380129464;8,450035512;7,918343458;8,065262184;5727524
REPSOL;21/02/2000;7,960330596;8,030236644;7,645463316;7,694412053;2746470
REPSOL;22/02/2000;7,785347928;7,925305056;7,330596036;7,421531911;3436882
REPSOL;23/02/2000;7,456557451;7,610437776;6,679904165;7,015728756;9159307
REPSOL;24/02/2000;7,225664448;7,428566026;7,12073286;7,316600323;5020526
REPSOL;25/02/2000;7,470553164;7,743433306;7,414570313;7,729437593;3787286
REPSOL;28/02/2000;7,771424731;7,960330596;7,330596036;7,645463316;4409515
REPSOL;29/02/2000;7,659459029;7,778386329;7,4005746;7,71544188;5564255
REPSOL;01/03/2000;7,71544188;7,883317917;7,344591749;7,4005746;4395975
REPSOL;02/03/2000;7,505506188;7,505506188;7,169681597;7,36554906;3850744
REPSOL;03/03/2000;7,337630151;7,491510475;7,197673022;7,211668735;3608438
REPSOL;06/03/2000;7,358587461;7,358587461;7,08570732;7,18367731;2800888
REPSOL;07/03/2000;7,225664448;7,624433488;7,12073286;7,260617472;4989288
REPSOL;08/03/2000;7,596442063;8,974838484;7,547493326;8,925817231;16931296
REPSOL;09/03/2000;8,58999264;8,792894217;8,3101509;8,58999264;5933367
REPSOL;10/03/2000;8,652937089;8,918855633;8,030236644;8,030236644;4289648
REPSOL;13/03/2000;8,3101509;8,534009788;7,512540303;7,820373468;5748218
REPSOL;14/03/2000;7,946334883;8,240172336;7,750394904;8,065262184;2605373
REPSOL;15/03/2000;7,890352032;8,184189485;7,820373468;7,960330596;3289066
REPSOL;16/03/2000;8,170193772;8,289121072;7,967292194;8,219142508;4047468
REPSOL;17/03/2000;8,520014076;8,750907079;8,065262184;8,240172336;5597329
REPSOL;20/03/2000;8,177227887;8,380129464;8,121245035;8,170193772;3994620
REPSOL;21/03/2000;8,156198059;8,506018363;7,960330596;8,506018363;2411243
REPSOL;22/03/2000;8,485061052;8,555039616;7,890352032;8,030236644;5795423
REPSOL;23/03/2000;7,960330596;8,100215208;7,750394904;7,939300769;3359008
REPSOL;24/03/2000;8,037270758;8,289121072;8,002245218;8,261129647;2609419
REPSOL;27/03/2000;8,142202346;8,296155187;8,079257897;8,240172336;1342513
REPSOL;28/03/2000;8,226176623;8,659971204;8,107249322;8,373095349;3443749
REPSOL;29/03/2000;8,450035512;9,00282991;8,170193772;9,00282991;6032593
