TICKER,FECHA,APERTURA,MAXIMO,MINIMO,ULTIMO,VOLUMEN;;;;;;
ENDESA;19/06/2007;11,083;11,173;11,023;11,123;47097420
ENDESA;20/06/2007;11,103;11,193;11,063;11,143;42158500
ENDESA;21/06/2007;11,103;11,133;11,013;11,053;12854010
ENDESA;22/06/2007;11,053;11,103;11,053;11,053;8870715
ENDESA;25/06/2007;11,013;11,163;11,013;11,093;9256616
ENDESA;26/06/2007;11,043;11,163;11,033;11,033;21288610
ENDESA;27/06/2007;11,043;11,143;11,013;11,053;9915410
ENDESA;28/06/2007;11,113;11,173;11,073;11,173;17981410
ENDESA;29/06/2007;11,183;11,243;11,083;11,213;15750750
ENDESA;02/07/2007;11,353;11,433;11,233;11,343;6276792
ENDESA;03/07/2007;11,433;11,493;11,313;11,343;17585520
ENDESA;04/07/2007;11,393;11,453;11,343;11,453;7371501
ENDESA;05/07/2007;11,473;11,493;11,373;11,413;3219612
ENDESA;06/07/2007;11,503;11,503;11,413;11,443;4840704
ENDESA;09/07/2007;11,523;11,523;11,393;11,393;1778003
ENDESA;10/07/2007;11,453;11,453;11,323;11,393;8658104
ENDESA;11/07/2007;11,393;11,463;11,343;11,373;5291628
ENDESA;12/07/2007;11,433;11,503;11,363;11,503;5943722
ENDESA;13/07/2007;11,563;11,563;11,433;11,443;6398842
ENDESA;16/07/2007;11,453;11,523;11,443;11,523;2325642
ENDESA;17/07/2007;11,533;11,583;11,473;11,573;2264460
ENDESA;18/07/2007;11,523;11,613;11,483;11,483;2181784
ENDESA;19/07/2007;11,583;11,603;11,443;11,473;38826530
ENDESA;20/07/2007;11,443;11,563;11,443;11,443;34680080
ENDESA;23/07/2007;11,453;11,613;11,443;11,613;3830506
ENDESA;24/07/2007;11,543;11,613;11,513;11,543;3480713
ENDESA;25/07/2007;11,543;11,783;11,543;11,663;34642440
ENDESA;26/07/2007;11,753;11,813;11,523;11,523;5443880
ENDESA;27/07/2007;11,523;11,743;11,483;11,593;7094496
ENDESA;30/07/2007;11,613;11,733;11,603;11,603;4300090
ENDESA;31/07/2007;11,623;11,663;11,573;11,653;6306809
ENDESA;01/08/2007;11,633;11,693;11,553;11,593;11473510
ENDESA;02/08/2007;11,613;11,733;11,593;11,653;3713407
ENDESA;03/08/2007;11,653;11,883;11,653;11,683;3920710
ENDESA;06/08/2007;11,653;11,843;11,653;11,773;9651388
ENDESA;07/08/2007;11,853;11,893;11,793;11,823;2663866
ENDESA;08/08/2007;11,903;11,923;11,853;11,913;6030796
ENDESA;09/08/2007;11,893;11,923;11,753;11,753;9423649
ENDESA;10/08/2007;11,743;11,763;11,523;11,533;7544781
ENDESA;13/08/2007;11,633;11,893;11,633;11,793;9155903
ENDESA;14/08/2007;11,823;11,873;11,773;11,843;4800504
ENDESA;15/08/2007;11,713;11,863;11,713;11,793;5832640
ENDESA;16/08/2007;11,723;11,853;11,593;11,593;6662710
ENDESA;17/08/2007;11,633;11,843;11,553;11,683;8666266
ENDESA;20/08/2007;11,723;11,863;11,713;11,833;2341433
ENDESA;21/08/2007;11,823;11,863;11,773;11,843;2767086
ENDESA;22/08/2007;11,883;11,893;11,823;11,883;8202501
ENDESA;23/08/2007;11,923;11,923;11,843;11,873;2646581
ENDESA;24/08/2007;11,863;11,983;11,853;11,973;2364982
ENDESA;27/08/2007;12,003;12,043;11,923;11,923;1057994
ENDESA;28/08/2007;11,943;11,983;11,923;11,923;3000641
ENDESA;29/08/2007;11,923;11,983;11,903;11,973;4061612
ENDESA;30/08/2007;11,993;12,023;11,933;12,023;2565647
ENDESA;31/08/2007;12,033;12,033;11,963;12,033;3053607
ENDESA;03/09/2007;12,053;12,063;11,973;12,013;1152503
ENDESA;04/09/2007;12,003;12,043;11,993;12,013;4704254
ENDESA;05/09/2007;12,013;12,043;11,993;12,023;4023527
ENDESA;06/09/2007;12,043;12,083;12,003;12,033;13868180
ENDESA;07/09/2007;12,023;12,073;12,013;12,013;3764953
ENDESA;10/09/2007;12,043;12,113;12,023;12,053;18797320
ENDESA;11/09/2007;12,093;12,143;12,073;12,113;4260358
ENDESA;12/09/2007;12,133;12,153;12,113;12,153;3002423
ENDESA;13/09/2007;12,133;12,173;12,133;12,143;5014399
ENDESA;14/09/2007;12,153;12,173;12,143;12,143;3764831
ENDESA;17/09/2007;12,153;12,163;12,123;12,153;5226583
ENDESA;18/09/2007;12,153;12,153;12,103;12,133;6089992
ENDESA;19/09/2007;12,173;12,173;12,133;12,153;8598777
ENDESA;20/09/2007;12,143;12,223;12,143;12,163;2918930
ENDESA;21/09/2007;12,143;12,173;12,053;12,073;5948933
ENDESA;24/09/2007;12,043;12,143;12,043;12,113;7006839
ENDESA;25/09/2007;12,113;12,183;12,103;12,183;4238585
ENDESA;26/09/2007;12,203;12,243;12,173;12,193;6399643
ENDESA;27/09/2007;12,193;12,233;12,143;12,193;3222473
ENDESA;28/09/2007;12,193;12,233;12,143;12,233;9273904
ENDESA;01/10/2007;12,173;12,233;12,023;12,133;20068390
ENDESA;02/10/2007;12,133;12,143;10,623;10,623;3373957
ENDESA;03/10/2007;9,643;10,203;8,943;9,923;2958449
ENDESA;04/10/2007;9,643;11,043;9,643;10,913;1652962
ENDESA;05/10/2007;10,893;11,953;10,143;11,953;2114370
ENDESA;08/10/2007;10,943;10,993;10,293;10,443;2700455
ENDESA;09/10/2007;10,063;10,243;9,143;9,393;15634150
ENDESA;10/10/2007;9,403;9,883;9,093;9,543;5309938
ENDESA;11/10/2007;9,643;9,803;9,253;9,523;2662165
ENDESA;12/10/2007;9,253;9,763;9,253;9,713;1587648
ENDESA;15/10/2007;9,593;10,083;9,293;9,673;2780234
ENDESA;16/10/2007;9,493;9,793;9,423;9,443;1109354
ENDESA;17/10/2007;9,443;9,583;9,353;9,433;1274595
ENDESA;18/10/2007;9,433;9,913;9,413;9,653;1183351
ENDESA;19/10/2007;9,493;9,803;9,293;9,403;585198
ENDESA;22/10/2007;9,393;9,533;9,153;9,153;2878181
ENDESA;23/10/2007;9,223;9,363;8,403;8,503;1282404
ENDESA;24/10/2007;8,653;8,813;7,213;7,763;2354036
ENDESA;25/10/2007;8,133;8,223;6,713;7,853;2659083
ENDESA;26/10/2007;8,023;8,633;7,393;8,513;1168228
ENDESA;29/10/2007;8,563;8,783;8,173;8,363;819369
ENDESA;30/10/2007;8,333;8,443;7,523;7,633;1085196
ENDESA;31/10/2007;7,493;8,393;7,493;8,103;1323285
ENDESA;01/11/2007;8,103;8,623;7,653;7,933;591787
ENDESA;02/11/2007;7,633;8,503;7,513;8,203;1107574
ENDESA;05/11/2007;8,053;8,543;8,043;8,293;601117
ENDESA;06/11/2007;8,403;8,703;8,313;8,373;713583
ENDESA;07/11/2007;8,383;8,633;8,143;8,373;579145
ENDESA;08/11/2007;8,113;8,373;7,943;8,233;1363848
ENDESA;09/11/2007;8,233;8,393;8,033;8,203;305176
ENDESA;12/11/2007;7,953;8,143;7,743;7,933;247171
ENDESA;13/11/2007;7,703;8,053;7,443;7,743;504375
ENDESA;14/11/2007;8,453;9,293;8,043;8,983;730990
ENDESA;15/11/2007;8,833;9,343;8,643;8,993;447017
ENDESA;16/11/2007;8,813;9,543;8,683;8,993;684069
ENDESA;19/11/2007;8,973;9,183;8,753;8,753;246131
ENDESA;20/11/2007;8,823;9,123;8,603;8,743;1045581
ENDESA;21/11/2007;8,593;9,033;8,553;8,603;302830
ENDESA;22/11/2007;8,503;8,753;8,413;8,413;435480
ENDESA;23/11/2007;8,363;8,713;8,363;8,593;444164
ENDESA;26/11/2007;8,943;8,943;8,213;8,483;448757
ENDESA;27/11/2007;8,253;8,603;7,993;8,563;348235
ENDESA;28/11/2007;8,553;9,213;8,063;8,893;571718
ENDESA;29/11/2007;9,043;9,043;8,443;8,893;430446
ENDESA;30/11/2007;8,833;9,963;8,653;9,723;1896449
ENDESA;03/12/2007;9,673;10,963;9,643;10,593;1381027
ENDESA;04/12/2007;10,643;10,913;10,143;10,203;1445695
ENDESA;05/12/2007;10,393;10,943;10,393;10,913;1277383
ENDESA;06/12/2007;10,783;10,993;10,493;10,613;435400
ENDESA;07/12/2007;10,623;10,623;10,023;10,243;1159625
ENDESA;10/12/2007;10,113;10,143;9,413;9,863;662655
ENDESA;11/12/2007;9,923;10,143;9,453;10,093;953796
ENDESA;12/12/2007;9,823;10,633;9,243;9,533;860877
ENDESA;13/12/2007;9,193;9,493;8,843;8,873;920589
ENDESA;14/12/2007;8,753;9,473;8,663;9,323;745711
ENDESA;17/12/2007;8,753;9,393;8,753;9,173;713321
ENDESA;18/12/2007;8,963;9,323;8,953;9,033;468921
ENDESA;19/12/2007;9,043;9,603;8,833;8,853;541686
ENDESA;20/12/2007;8,773;9,143;8,393;8,493;550569
ENDESA;21/12/2007;8,523;9,433;8,443;9,053;528041
ENDESA;27/12/2007;8,653;8,913;8,283;8,493;736541
ENDESA;28/12/2007;8,383;8,743;8,303;8,493;388727
ENDESA;02/01/2008;8,643;8,643;7,943;8,033;567794
ENDESA;03/01/2008;8,043;8,433;7,783;8,123;474138
ENDESA;04/01/2008;8,033;8,723;7,803;8,243;757087
ENDESA;07/01/2008;8,123;8,933;8,093;8,783;743482
ENDESA;08/01/2008;9,273;10,463;9,143;9,843;1218141
ENDESA;09/01/2008;9,703;10,133;9,243;9,783;2124356
ENDESA;10/01/2008;9,823;10,123;9,053;9,123;891395
ENDESA;11/01/2008;9,063;9,333;8,353;8,523;801142
ENDESA;14/01/2008;8,203;8,673;8,143;8,483;551587
ENDESA;15/01/2008;8,313;8,633;8,043;8,043;591910
ENDESA;16/01/2008;7,753;7,963;7,343;7,473;1407188
ENDESA;17/01/2008;7,643;7,643;6,643;7,043;813018
ENDESA;18/01/2008;6,823;7,323;6,343;6,653;763308
ENDESA;21/01/2008;6,353;6,653;3,743;4,023;1719009
ENDESA;22/01/2008;2,473;5,093;1,943;4,393;1322023
ENDESA;23/01/2008;4,593;4,943;2,273;2,653;1184184
ENDESA;24/01/2008;3,683;3,733;2,793;3,393;1338287
ENDESA;25/01/2008;3,643;4,443;3,003;3,893;1246422
ENDESA;28/01/2008;3,363;3,703;3,053;3,493;455955
ENDESA;29/01/2008;3,573;3,913;3,093;3,913;1409376
ENDESA;30/01/2008;3,643;4,343;3,453;4,243;1013400
ENDESA;31/01/2008;4,243;4,543;3,693;4,143;574651
ENDESA;01/02/2008;4,363;4,703;3,853;4,643;507598
ENDESA;04/02/2008;4,783;5,443;4,593;5,293;842755
ENDESA;05/02/2008;5,033;5,193;4,143;4,203;749307
ENDESA;06/02/2008;3,863;4,623;3,863;4,403;586595
ENDESA;07/02/2008;4,433;4,433;3,153;3,643;806711
ENDESA;08/02/2008;3,803;4,413;3,463;4,343;463007
ENDESA;11/02/2008;3,993;4,243;3,753;3,943;633442
ENDESA;12/02/2008;4,143;4,743;3,743;4,743;582921
ENDESA;13/02/2008;4,363;5,193;3,843;5,193;755655
ENDESA;14/02/2008;5,373;5,643;4,953;5,383;228489
ENDESA;15/02/2008;5,553;6,313;4,903;6,133;1148452
ENDESA;18/02/2008;6,303;6,943;6,303;6,673;272311
ENDESA;19/02/2008;6,643;6,643;5,933;6,443;470587
ENDESA;20/02/2008;6,103;6,443;5,743;6,063;698086
ENDESA;21/02/2008;6,533;6,533;5,793;6,043;326325
ENDESA;22/02/2008;5,613;6,093;5,153;5,493;682378
ENDESA;25/02/2008;5,653;5,813;4,943;5,793;487909
ENDESA;26/02/2008;5,853;6,643;5,653;6,303;1072504
ENDESA;27/02/2008;6,223;6,363;5,703;6,343;895960
ENDESA;28/02/2008;6,273;6,473;5,773;5,973;332467
ENDESA;29/02/2008;5,753;5,933;5,343;5,803;597103
ENDESA;03/03/2008;5,213;5,643;5,043;5,433;400684
ENDESA;04/03/2008;5,393;5,643;4,753;4,893;680607
ENDESA;05/03/2008;5,093;5,113;4,673;4,873;683468
ENDESA;06/03/2008;5,083;5,803;4,963;5,293;880357
ENDESA;07/03/2008;5,053;5,293;4,933;5,043;480506
ENDESA;10/03/2008;4,763;6,173;4,753;6,043;648566
ENDESA;11/03/2008;6,143;6,843;5,543;6,103;630036
ENDESA;12/03/2008;6,393;6,613;5,693;5,933;684341
ENDESA;13/03/2008;6,243;6,243;5,543;5,703;1081692
ENDESA;14/03/2008;5,693;6,143;5,143;5,473;502899
ENDESA;17/03/2008;4,693;5,443;4,453;4,773;372520
ENDESA;18/03/2008;5,633;5,633;4,743;5,243;720517
ENDESA;19/03/2008;5,373;5,633;4,723;5,383;466509
ENDESA;20/03/2008;4,923;5,343;4,593;5,043;425620
ENDESA;25/03/2008;5,783;6,063;4,913;4,993;427487
ENDESA;26/03/2008;4,833;4,993;4,543;4,843;349023
ENDESA;27/03/2008;4,673;7,263;4,673;6,943;1496636
ENDESA;28/03/2008;7,033;7,033;6,093;6,303;950347
ENDESA;31/03/2008;6,123;6,123;5,763;5,863;229051
ENDESA;01/04/2008;5,763;6,443;5,763;6,343;1276443
ENDESA;02/04/2008;6,403;6,543;5,923;6,123;252997
ENDESA;03/04/2008;6,233;6,393;5,943;6,343;483453
ENDESA;04/04/2008;6,493;6,733;6,023;6,503;336030
ENDESA;07/04/2008;6,573;6,783;6,263;6,373;171090
ENDESA;08/04/2008;6,193;6,393;5,903;6,013;208207
ENDESA;09/04/2008;5,853;6,023;5,143;5,643;444635
ENDESA;10/04/2008;5,373;5,583;5,013;5,153;465145
ENDESA;11/04/2008;5,153;5,343;4,643;4,733;480992
ENDESA;14/04/2008;4,453;4,643;4,143;4,223;537087
ENDESA;15/04/2008;4,243;4,543;3,893;3,893;517682
ENDESA;16/04/2008;3,973;4,393;3,973;4,333;648720
ENDESA;17/04/2008;4,533;4,533;4,203;4,343;438013
ENDESA;18/04/2008;4,323;5,323;4,233;4,943;890622
ENDESA;21/04/2008;4,833;5,443;4,663;4,893;831293
ENDESA;22/04/2008;4,873;5,043;4,443;4,553;545417
ENDESA;23/04/2008;4,443;5,053;4,443;4,893;344990
ENDESA;24/04/2008;4,853;5,233;4,493;5,163;318849
ENDESA;25/04/2008;5,153;5,223;4,783;4,893;628872
ENDESA;28/04/2008;4,873;5,053;4,653;4,653;496396
ENDESA;29/04/2008;4,473;4,593;4,303;4,513;644724
ENDESA;30/04/2008;4,583;4,583;3,583;4,333;824384
ENDESA;02/05/2008;4,543;4,593;4,123;4,153;655755
ENDESA;05/05/2008;4,153;4,223;3,793;4,193;299001
ENDESA;06/05/2008;4,003;4,143;3,783;3,783;522342
ENDESA;07/05/2008;3,823;4,013;3,483;3,493;777078
ENDESA;08/05/2008;3,223;3,423;3,103;3,153;672059
ENDESA;09/05/2008;3,093;3,673;2,943;3,643;992902
ENDESA;12/05/2008;3,573;3,913;3,143;3,743;718837
ENDESA;13/05/2008;3,803;4,123;3,673;4,053;527000
ENDESA;14/05/2008;4,053;4,343;3,823;3,953;436595
ENDESA;15/05/2008;3,833;4,143;3,833;4,123;230824
ENDESA;16/05/2008;4,143;4,443;4,123;4,303;541616
ENDESA;19/05/2008;4,323;5,023;4,183;4,953;640366
ENDESA;20/05/2008;4,723;4,923;4,403;4,493;617569
ENDESA;21/05/2008;4,443;4,703;4,343;4,403;489954
ENDESA;22/05/2008;4,143;4,643;4,143;4,293;319987
ENDESA;23/05/2008;4,683;5,143;4,563;4,733;1158109
ENDESA;26/05/2008;4,443;5,043;4,443;4,993;327182
ENDESA;27/05/2008;4,943;5,643;4,933;5,143;1006252
ENDESA;28/05/2008;5,283;5,533;4,953;5,113;717974
ENDESA;29/05/2008;5,133;5,833;4,993;5,693;867618
ENDESA;30/05/2008;5,813;6,093;5,483;5,663;886899
ENDESA;02/06/2008;5,723;5,933;5,363;5,563;1035533
ENDESA;03/06/2008;5,543;5,913;5,253;5,453;905256
ENDESA;04/06/2008;5,503;7,433;5,503;7,133;2097764
ENDESA;05/06/2008;7,173;7,643;6,313;7,053;1734893
ENDESA;06/06/2008;7,043;7,473;6,803;6,913;1122762
ENDESA;09/06/2008;6,543;7,343;6,543;6,873;702142
ENDESA;10/06/2008;6,613;6,943;6,443;6,443;545987
ENDESA;11/06/2008;6,423;6,743;5,753;5,953;618550
ENDESA;12/06/2008;5,903;6,133;5,503;5,643;969301
ENDESA;13/06/2008;5,573;6,093;5,243;5,713;790530
ENDESA;16/06/2008;5,693;6,743;5,693;6,323;786706
ENDESA;17/06/2008;6,593;6,723;6,243;6,603;365493
ENDESA;18/06/2008;6,623;6,633;5,883;6,263;435793
ENDESA;19/06/2008;5,993;6,593;5,733;5,953;585913
ENDESA;20/06/2008;5,973;6,293;4,653;4,793;936610
ENDESA;23/06/2008;4,923;5,153;4,663;4,803;401377
ENDESA;24/06/2008;4,743;4,873;3,483;3,673;1176171
ENDESA;25/06/2008;3,953;4,203;3,643;4,103;865742
ENDESA;26/06/2008;3,793;5,143;3,793;3,983;1335826
ENDESA;27/06/2008;3,923;4,523;3,823;3,943;652787
ENDESA;30/06/2008;4,073;4,253;3,413;3,583;820704
ENDESA;01/07/2008;3,583;3,583;2,693;2,953;1232498
ENDESA;02/07/2008;2,793;3,283;2,703;2,723;826629
ENDESA;03/07/2008;2,563;2,563;1,883;2,323;1023747
ENDESA;04/07/2008;2,333;2,333;1,443;1,583;594879
ENDESA;07/07/2008;1,743;2,393;1,743;2,393;501815
ENDESA;08/07/2008;2,353;2,463;0,973;2,183;1060493
ENDESA;09/07/2008;2,343;2,343;1,523;1,793;681212
ENDESA;10/07/2008;1,343;2,003;1,243;1,573;720029
ENDESA;11/07/2008;1,633;1,803;0,653;0,653;505414
ENDESA;14/07/2008;0,943;1,263;-0,127;0,823;669560
ENDESA;15/07/2008;0,553;0,553;-1,007;-9,70E-02;1123888
ENDESA;16/07/2008;-0,127;1,473;-0,127;1,043;1351525
ENDESA;17/07/2008;1,413;1,873;0,673;1,133;1168500
ENDESA;18/07/2008;1,063;1,643;0,183;1,223;937874
ENDESA;21/07/2008;1,123;2,433;1,073;1,843;386945
ENDESA;22/07/2008;1,473;1,693;1,173;1,383;421261
ENDESA;23/07/2008;1,943;2,283;1,423;1,793;475658
ENDESA;24/07/2008;1,793;2,143;1,403;1,673;599417
ENDESA;25/07/2008;1,503;2,463;1,173;1,793;454202
ENDESA;28/07/2008;1,683;1,973;1,303;1,763;406202
ENDESA;29/07/2008;1,313;2,273;1,173;2,183;388924
ENDESA;30/07/2008;2,263;3,073;2,263;2,783;439861
ENDESA;31/07/2008;2,713;3,353;2,203;2,273;867737
ENDESA;01/08/2008;1,913;2,233;1,433;1,723;485853
ENDESA;04/08/2008;1,553;2,073;1,143;1,313;431675
ENDESA;05/08/2008;1,293;1,763;1,273;1,433;481685
ENDESA;06/08/2008;1,473;1,863;1,143;1,213;341720
ENDESA;07/08/2008;1,173;2,473;1,153;2,153;852125
ENDESA;08/08/2008;2,143;2,923;2,113;2,793;356704
ENDESA;11/08/2008;2,503;3,113;2,503;2,993;320605
ENDESA;12/08/2008;3,113;3,173;2,653;2,833;411965
ENDESA;13/08/2008;2,503;3,353;2,473;2,813;563629
ENDESA;14/08/2008;3,103;3,213;2,693;2,823;491294
ENDESA;15/08/2008;2,853;3,173;2,673;2,893;423467
ENDESA;18/08/2008;2,643;2,993;2,503;2,673;162988
ENDESA;19/08/2008;2,423;2,733;2,313;2,363;274783
ENDESA;20/08/2008;2,323;2,893;2,313;2,513;346148
ENDESA;21/08/2008;2,183;2,853;2,183;2,473;287340
ENDESA;22/08/2008;2,403;3,063;2,403;3,053;356380
ENDESA;25/08/2008;2,873;3,283;2,773;3,173;147775
ENDESA;26/08/2008;2,953;3,123;2,803;2,993;357489
ENDESA;27/08/2008;2,923;3,163;2,813;2,963;211587
ENDESA;28/08/2008;2,793;3,573;2,763;3,493;340143
ENDESA;29/08/2008;3,463;3,573;3,173;3,183;243082
ENDESA;01/09/2008;3,073;4,523;3,033;4,053;393994
ENDESA;02/09/2008;3,833;4,173;3,673;3,873;404742
ENDESA;03/09/2008;3,793;5,123;3,793;4,923;821643
